listing_id,month,year,month_num,operator,planning_area,zone,room_type,lease_type,lat,lon,mrt_dist_km,amenity_count,amenity_score,neighborhood_demand,lag_occupancy,rental_price_sgd,is_vacant,d_covid_phase2,d_absd_hike_2021,d_ahd_tightening,d_ura_guidelines,d_rental_surge
4810,2024-03,2024,3,Hmlet,Sengkang,North-East,Single,3-Month,1.39168,103.89626,1.535,3,0.429,47.61,0.981,1120.0,0,0,0,0,0,0
4811,2024-03,2024,3,Coliwoo,Bishan,Central,Suite,12-Month,1.35575,103.84628,1.614,7,1.0,53.5,0.633,2260.0,0,0,0,0,0,0
4812,2024-03,2024,3,Figment,Ang Mo Kio,North-East,Master,6-Month,1.37023,103.84719,0.259,5,0.714,59.68,0.816,1580.0,0,0,0,0,0,0
4813,2024-03,2024,3,Coliwoo,Toa Payoh,Central,Deluxe,Monthly,1.33633,103.8511,0.264,3,0.429,59.94,0.415,3100.0,1,0,0,0,0,0
4814,2024-03,2024,3,Figment,Jurong East,West,Studio,Monthly,1.33167,103.7386,3.45,5,0.714,59.58,0.959,1530.0,0,0,0,0,0,0
4815,2024-03,2024,3,Lyf,Geylang,Central,Deluxe,Monthly,1.32145,103.89162,0.261,5,0.714,72.53,0.62,3040.0,0,0,0,0,0,0
4816,2024-03,2024,3,Coliwoo,Woodlands,North,Studio,Monthly,1.43403,103.78402,0.472,5,0.714,38.9,0.716,1930.0,0,0,0,0,0,0
4817,2024-03,2024,3,Coliwoo,Clementi,West,Twin-Share,3-Month,1.3193,103.76011,0.701,2,0.286,62.69,1.0,950.0,0,0,0,0,0,0
4818,2024-03,2024,3,The Assembly Place,Punggol,North-East,Single,6-Month,1.40491,103.90105,0.19,2,0.286,64.43,0.947,1350.0,0,0,0,0,0,0
4819,2024-03,2024,3,Hmlet,Bishan,Central,Twin-Share,Monthly,1.35149,103.84715,1.965,4,0.571,65.04,1.0,1130.0,0,0,0,0,0,0
4820,2024-03,2024,3,Hmlet,Geylang,Central,Twin-Share,12-Month,1.31674,103.89338,0.115,3,0.429,74.47,1.0,1110.0,0,0,0,0,0,0
4821,2024-03,2024,3,Lyf,Sengkang,North-East,Single,6-Month,1.39018,103.89647,1.677,5,0.714,55.95,0.799,1180.0,0,0,0,0,0,0
4822,2024-03,2024,3,The Assembly Place,Geylang,Central,Master,Monthly,1.32446,103.89147,0.596,5,0.714,78.4,0.83,2170.0,0,0,0,0,0,0
4823,2024-03,2024,3,The Assembly Place,Kallang,Central,Suite,Monthly,1.31008,103.8744,0.267,3,0.429,71.31,0.432,2890.0,1,0,0,0,0,0
4824,2024-03,2024,3,Bonztel,Kallang,Central,Suite,12-Month,1.30888,103.86605,0.673,6,0.857,86.97,0.814,2430.0,1,0,0,0,0,0
4825,2024-03,2024,3,Cove,Bedok,East,Single,Monthly,1.32648,103.92973,0.269,2,0.286,44.45,0.817,1320.0,0,0,0,0,0,0
4826,2024-03,2024,3,Cantonment,Geylang,Central,Suite,3-Month,1.31838,103.88967,0.229,4,0.571,78.31,0.264,2470.0,1,0,0,0,0,0
4827,2024-03,2024,3,Hmlet,Rochor,Central,Studio,12-Month,1.30651,103.86488,0.882,5,0.714,85.68,0.91,1960.0,0,0,0,0,0,0
4828,2024-03,2024,3,Cantonment,Kallang,Central,Studio,6-Month,1.31468,103.87571,0.664,5,0.714,67.2,0.733,2200.0,1,0,0,0,0,0
4829,2024-03,2024,3,The Assembly Place,Paya Lebar,East,Deluxe,Monthly,1.32433,103.89005,0.607,7,1.0,61.77,0.296,2970.0,1,0,0,0,0,0
4830,2024-03,2024,3,Lyf,Jurong East,West,Deluxe,6-Month,1.33154,103.74564,2.808,5,0.714,46.5,0.338,1970.0,1,0,0,0,0,0
4831,2024-03,2024,3,Cove,Serangoon,North-East,Master,12-Month,1.35843,103.87623,0.578,2,0.286,71.63,1.0,1590.0,0,0,0,0,0,0
4832,2024-03,2024,3,Hmlet,Paya Lebar,East,Single,Monthly,1.31862,103.89419,0.167,7,1.0,68.27,0.853,1430.0,0,0,0,0,0,0
4833,2024-03,2024,3,The Assembly Place,Sengkang,North-East,Deluxe,12-Month,1.38708,103.89598,2.016,7,1.0,59.81,0.851,2080.0,0,0,0,0,0,0
4834,2024-03,2024,3,The Assembly Place,Tampines,East,Studio,12-Month,1.35121,103.94731,0.325,4,0.571,59.03,0.739,1950.0,1,0,0,0,0,0
4835,2024-03,2024,3,Cantonment,Yishun,North,Single,12-Month,1.43093,103.83423,0.251,7,1.0,44.88,0.681,1210.0,1,0,0,0,0,0
4836,2024-03,2024,3,Coliwoo,Paya Lebar,East,Suite,3-Month,1.31338,103.88659,0.845,2,0.286,71.06,0.77,2140.0,0,0,0,0,0,0
4837,2024-03,2024,3,Figment,Rochor,Central,Deluxe,3-Month,1.30761,103.85271,0.499,3,0.429,85.97,0.29,3170.0,0,0,0,0,0,0
4838,2024-03,2024,3,Coliwoo,Sengkang,North-East,Single,Monthly,1.38721,103.8896,2.354,2,0.286,51.81,0.854,960.0,0,0,0,0,0,0
4839,2024-03,2024,3,Lyf,Rochor,Central,Suite,12-Month,1.30329,103.85566,0.178,4,0.571,83.82,0.773,2610.0,0,0,0,0,0,0
4840,2024-03,2024,3,Cove,Yishun,North,Master,6-Month,1.42833,103.83514,0.08,2,0.286,49.47,0.243,1760.0,1,0,0,0,0,0
4841,2024-03,2024,3,Cove,Punggol,North-East,Deluxe,3-Month,1.40783,103.90083,0.464,2,0.286,46.03,0.468,2310.0,1,0,0,0,0,0
4842,2024-03,2024,3,Coliwoo,Paya Lebar,East,Twin-Share,3-Month,1.32001,103.89102,0.12,3,0.429,74.22,0.91,1040.0,0,0,0,0,0,0
4843,2024-03,2024,3,Lyf,Outram,Central,Suite,6-Month,1.27727,103.84499,0.578,5,0.714,82.63,0.45,2530.0,0,0,0,0,0,0
4844,2024-03,2024,3,The Assembly Place,Tampines,East,Twin-Share,3-Month,1.34973,103.94523,0.364,2,0.286,57.8,1.0,1010.0,0,0,0,0,0,0
4845,2024-03,2024,3,Cove,Kallang,Central,Master,3-Month,1.30815,103.86963,0.334,4,0.571,76.25,0.886,2110.0,0,0,0,0,0,0
4846,2024-03,2024,3,Bonztel,Yishun,North,Studio,Monthly,1.42934,103.83439,0.118,3,0.429,39.24,0.834,1950.0,0,0,0,0,0,0
4847,2024-03,2024,3,Cove,Ang Mo Kio,North-East,Studio,3-Month,1.37241,103.84957,0.279,6,0.857,55.48,0.856,2070.0,0,0,0,0,0,0
4848,2024-03,2024,3,Hmlet,Toa Payoh,Central,Twin-Share,6-Month,1.33105,103.84518,0.662,7,1.0,69.19,0.982,1030.0,0,0,0,0,0,0
4849,2024-03,2024,3,Coliwoo,Buona Vista,West,Suite,3-Month,1.30443,103.78623,0.509,4,0.571,62.62,0.584,2080.0,0,0,0,0,0,0
4850,2024-03,2024,3,Hmlet,Woodlands,North,Deluxe,12-Month,1.44132,103.78518,0.464,4,0.571,45.4,0.55,2230.0,0,0,0,0,0,0
4851,2024-03,2024,3,Coliwoo,Geylang,Central,Suite,Monthly,1.31704,103.89573,0.312,3,0.429,70.86,0.699,2470.0,0,0,0,0,0,0
4852,2024-03,2024,3,The Assembly Place,Sengkang,North-East,Studio,12-Month,1.39139,103.89517,1.622,5,0.714,48.27,0.898,1550.0,0,0,0,0,0,0
4853,2024-03,2024,3,The Assembly Place,Woodlands,North,Suite,3-Month,1.43997,103.77942,0.848,3,0.429,40.83,0.412,2210.0,1,0,0,0,0,0
4854,2024-03,2024,3,Coliwoo,Tampines,East,Studio,6-Month,1.35192,103.94904,0.465,3,0.429,58.31,0.966,1850.0,0,0,0,0,0,0
4855,2024-03,2024,3,The Assembly Place,Kallang,Central,Master,3-Month,1.30804,103.8779,0.691,3,0.429,78.84,0.916,2020.0,0,0,0,0,0,0
4856,2024-03,2024,3,Cantonment,Sengkang,North-East,Master,6-Month,1.39276,103.89417,1.556,2,0.286,57.53,0.886,1360.0,0,0,0,0,0,0
4857,2024-03,2024,3,Figment,Paya Lebar,East,Twin-Share,3-Month,1.31814,103.89103,0.124,7,1.0,65.2,0.945,1070.0,0,0,0,0,0,0
4858,2024-03,2024,3,Cantonment,Serangoon,North-East,Twin-Share,3-Month,1.35551,103.87689,0.62,6,0.857,64.55,1.0,1040.0,0,0,0,0,0,0
4859,2024-03,2024,3,Lyf,Queenstown,Central,Twin-Share,3-Month,1.29392,103.78479,0.149,3,0.429,71.08,0.893,1300.0,0,0,0,0,0,0
4860,2024-03,2024,3,Cantonment,Buona Vista,West,Studio,3-Month,1.30844,103.78963,0.129,6,0.857,63.73,0.695,2120.0,0,0,0,0,0,0
4861,2024-03,2024,3,Lyf,Sengkang,North-East,Studio,3-Month,1.39014,103.89811,1.617,3,0.429,51.64,0.79,1770.0,0,0,0,0,0,0
4862,2024-03,2024,3,Cantonment,Clementi,West,Single,3-Month,1.31481,103.77045,0.619,5,0.714,62.42,0.87,1120.0,0,0,0,0,0,0
4863,2024-03,2024,3,Coliwoo,Buona Vista,West,Studio,6-Month,1.30684,103.79386,0.455,2,0.286,69.47,0.942,1600.0,0,0,0,0,0,0
4864,2024-03,2024,3,Hmlet,Outram,Central,Twin-Share,3-Month,1.27848,103.83858,0.202,2,0.286,76.62,0.856,1280.0,0,0,0,0,0,0
4865,2024-03,2024,3,Lyf,Rochor,Central,Master,6-Month,1.30916,103.85727,0.499,4,0.571,84.08,0.89,1770.0,0,0,0,0,0,0
4866,2024-03,2024,3,Figment,Outram,Central,Suite,Monthly,1.27687,103.83501,0.637,4,0.571,76.03,0.334,2700.0,1,0,0,0,0,0
4867,2024-03,2024,3,Figment,Tampines,East,Master,Monthly,1.35941,103.94577,0.718,2,0.286,59.11,0.724,1900.0,0,0,0,0,0,0
4868,2024-03,2024,3,Cantonment,Paya Lebar,East,Twin-Share,6-Month,1.3158,103.88851,0.502,3,0.429,70.42,1.0,1110.0,0,0,0,0,0,0
4869,2024-03,2024,3,Coliwoo,Tampines,East,Twin-Share,12-Month,1.35622,103.94282,0.432,6,0.857,55.9,0.925,1080.0,0,0,0,0,0,0
4870,2024-03,2024,3,Hmlet,Rochor,Central,Studio,6-Month,1.30273,103.85692,0.243,7,1.0,87.61,0.845,2160.0,0,0,0,0,0,0
4871,2024-03,2024,3,The Assembly Place,Tampines,East,Studio,Monthly,1.35424,103.94743,0.303,6,0.857,51.21,0.693,2380.0,1,0,0,0,0,0
4872,2024-03,2024,3,Hmlet,Clementi,West,Master,Monthly,1.31482,103.76606,0.135,2,0.286,45.12,0.836,1950.0,0,0,0,0,0,0
4873,2024-03,2024,3,Bonztel,Kallang,Central,Deluxe,3-Month,1.31282,103.87345,0.353,2,0.286,78.12,0.384,2900.0,1,0,0,0,0,0
4874,2024-03,2024,3,Cantonment,Bishan,Central,Deluxe,12-Month,1.34994,103.84754,1.788,4,0.571,59.94,0.857,2430.0,0,0,0,0,0,0
4875,2024-03,2024,3,Bonztel,Rochor,Central,Master,Monthly,1.30169,103.85308,0.49,2,0.286,79.9,0.868,1800.0,0,0,0,0,0,0
4876,2024-03,2024,3,Coliwoo,Jurong East,West,Twin-Share,6-Month,1.33575,103.73777,3.783,4,0.571,68.15,0.99,700.0,0,0,0,0,0,0
4877,2024-03,2024,3,The Assembly Place,Sengkang,North-East,Suite,12-Month,1.39231,103.89785,1.399,7,1.0,50.66,0.933,2100.0,0,0,0,0,0,0
4878,2024-03,2024,3,Coliwoo,Ang Mo Kio,North-East,Single,Monthly,1.36952,103.85016,0.085,7,1.0,55.77,0.962,1390.0,0,0,0,0,0,0
4879,2024-03,2024,3,Cove,Queenstown,Central,Suite,12-Month,1.29233,103.78323,0.381,4,0.571,74.72,0.643,2460.0,0,0,0,0,0,0
4880,2024-04,2024,4,Hmlet,Bishan,Central,Suite,Monthly,1.34724,103.8438,1.63,2,0.286,62.47,0.495,2750.0,1,0,0,0,0,0
4881,2024-04,2024,4,Hmlet,Kallang,Central,Master,Monthly,1.30771,103.87012,0.329,3,0.429,68.45,0.573,1930.0,0,0,0,0,0,0
4882,2024-04,2024,4,Cantonment,Bishan,Central,Deluxe,Monthly,1.35511,103.84967,1.645,2,0.286,59.05,0.245,2790.0,1,0,0,0,0,0
4883,2024-04,2024,4,Coliwoo,Bedok,East,Master,6-Month,1.3273,103.93145,0.382,2,0.286,48.61,0.73,1600.0,1,0,0,0,0,0
4884,2024-04,2024,4,Cantonment,Serangoon,North-East,Master,12-Month,1.36068,103.86633,0.731,2,0.286,67.69,0.895,1490.0,0,0,0,0,0,0
4885,2024-04,2024,4,Bonztel,Bishan,Central,Twin-Share,12-Month,1.34872,103.85054,1.626,3,0.429,60.99,1.0,930.0,0,0,0,0,0,0
4886,2024-04,2024,4,Cove,Rochor,Central,Master,12-Month,1.30405,103.85129,0.552,5,0.714,85.77,0.967,1750.0,0,0,0,0,0,0
4887,2024-04,2024,4,Cove,Jurong East,West,Master,3-Month,1.33715,103.73993,3.696,4,0.571,58.53,1.0,1230.0,0,0,0,0,0,0
4888,2024-04,2024,4,The Assembly Place,Jurong East,West,Single,3-Month,1.33786,103.74496,3.356,2,0.286,52.09,0.882,940.0,0,0,0,0,0,0
4889,2024-04,2024,4,Hmlet,Rochor,Central,Suite,Monthly,1.30246,103.85988,0.485,5,0.714,88.35,0.225,2740.0,1,0,0,0,0,0
4890,2024-04,2024,4,Cantonment,Paya Lebar,East,Suite,Monthly,1.31595,103.89535,0.326,2,0.286,59.58,0.315,2380.0,1,0,0,0,0,0
4891,2024-04,2024,4,Hmlet,Bedok,East,Studio,12-Month,1.32739,103.92818,0.429,6,0.857,56.67,0.621,2080.0,0,0,0,0,0,0
4892,2024-04,2024,4,Bonztel,Serangoon,North-East,Single,12-Month,1.3545,103.86509,0.736,6,0.857,62.27,0.905,1240.0,0,0,0,0,0,0
4893,2024-04,2024,4,The Assembly Place,Bishan,Central,Studio,Monthly,1.35606,103.84944,1.539,3,0.429,60.62,0.903,2160.0,0,0,0,0,0,0
4894,2024-04,2024,4,Coliwoo,Bedok,East,Master,6-Month,1.32341,103.93331,0.354,4,0.571,55.02,0.601,1830.0,0,0,0,0,0,0
4895,2024-04,2024,4,Hmlet,Queenstown,Central,Studio,Monthly,1.29196,103.7886,0.373,4,0.571,77.8,0.912,2320.0,0,0,0,0,0,0
4896,2024-04,2024,4,Coliwoo,Serangoon,North-East,Twin-Share,Monthly,1.35139,103.87168,0.569,3,0.429,62.47,1.0,1040.0,0,0,0,0,0,0
4897,2024-04,2024,4,Cantonment,Bedok,East,Master,3-Month,1.3277,103.93054,0.402,6,0.857,58.61,0.829,1790.0,0,0,0,0,0,0
4898,2024-04,2024,4,Bonztel,Queenstown,Central,Single,12-Month,1.28995,103.78953,0.607,7,1.0,74.3,0.924,1330.0,0,0,0,0,0,0
4899,2024-04,2024,4,Figment,Kallang,Central,Studio,12-Month,1.30593,103.87348,0.482,6,0.857,71.82,0.408,2310.0,1,0,0,0,0,0
4900,2024-04,2024,4,Cantonment,Outram,Central,Twin-Share,6-Month,1.27856,103.8345,0.639,3,0.429,83.53,0.987,1180.0,0,0,0,0,0,0
4901,2024-04,2024,4,Figment,Outram,Central,Studio,Monthly,1.27529,103.84154,0.47,4,0.571,78.81,0.617,2350.0,1,0,0,0,0,0
4902,2024-04,2024,4,Bonztel,Serangoon,North-East,Master,12-Month,1.35505,103.87072,0.178,4,0.571,70.5,0.957,1600.0,1,0,0,0,0,0
4903,2024-04,2024,4,Bonztel,Geylang,Central,Studio,Monthly,1.32467,103.88553,0.916,2,0.286,68.46,0.671,2470.0,0,0,0,0,0,0
4904,2024-04,2024,4,Figment,Rochor,Central,Twin-Share,3-Month,1.30595,103.8567,0.139,6,0.857,81.29,0.856,1230.0,0,0,0,0,0,0
4905,2024-04,2024,4,Cantonment,Jurong East,West,Twin-Share,3-Month,1.33035,103.74124,3.123,6,0.857,50.3,0.976,750.0,0,0,0,0,0,0
4906,2024-04,2024,4,The Assembly Place,Clementi,West,Single,12-Month,1.30895,103.76573,0.701,6,0.857,72.63,0.977,1180.0,0,0,0,0,0,0
4907,2024-04,2024,4,Lyf,Queenstown,Central,Studio,12-Month,1.29046,103.78547,0.421,3,0.429,78.14,0.893,2080.0,0,0,0,0,0,0
4908,2024-04,2024,4,Cantonment,Geylang,Central,Master,12-Month,1.33017,103.89203,1.232,3,0.429,69.76,0.684,1780.0,1,0,0,0,0,0
4909,2024-04,2024,4,Coliwoo,Geylang,Central,Twin-Share,3-Month,1.31716,103.89317,0.063,5,0.714,72.02,0.987,1180.0,0,0,0,0,0,0
4910,2024-04,2024,4,Lyf,Woodlands,North,Master,3-Month,1.43692,103.78534,0.15,6,0.857,48.08,0.779,1600.0,0,0,0,0,0,0
4911,2024-04,2024,4,Cove,Ang Mo Kio,North-East,Deluxe,Monthly,1.37404,103.8415,1.001,6,0.857,56.13,0.292,2890.0,1,0,0,0,0,0
4912,2024-04,2024,4,Cove,Bishan,Central,Single,3-Month,1.34885,103.84778,1.664,4,0.571,57.13,1.0,1410.0,0,0,0,0,0,0
4913,2024-04,2024,4,Coliwoo,Clementi,West,Master,12-Month,1.31202,103.76097,0.562,6,0.857,58.06,0.941,1630.0,0,0,0,0,0,0
4914,2024-04,2024,4,Cantonment,Yishun,North,Master,6-Month,1.42433,103.83166,0.665,5,0.714,46.36,0.874,1560.0,0,0,0,0,0,0
4915,2024-04,2024,4,Cove,Toa Payoh,Central,Studio,6-Month,1.32784,103.84979,0.699,7,1.0,68.1,0.459,2310.0,0,0,0,0,0,0
4916,2024-04,2024,4,The Assembly Place,Woodlands,North,Twin-Share,Monthly,1.43854,103.78903,0.299,6,0.857,41.36,0.969,1110.0,1,0,0,0,0,0
4917,2024-04,2024,4,Cove,Bishan,Central,Single,12-Month,1.35074,103.84728,1.88,3,0.429,64.0,0.855,1290.0,0,0,0,0,0,0
4918,2024-04,2024,4,Lyf,Kallang,Central,Studio,3-Month,1.31054,103.86852,0.392,6,0.857,79.11,0.557,2430.0,1,0,0,0,0,0
4919,2024-04,2024,4,The Assembly Place,Rochor,Central,Studio,Monthly,1.30208,103.85889,0.426,3,0.429,86.04,0.74,2620.0,1,0,0,0,0,0
4920,2024-04,2024,4,Cove,Kallang,Central,Single,6-Month,1.30694,103.87618,0.576,4,0.571,72.89,0.784,1500.0,1,0,0,0,0,0
4921,2024-04,2024,4,The Assembly Place,Jurong East,West,Deluxe,12-Month,1.33127,103.74167,3.14,7,1.0,54.72,0.79,1930.0,0,0,0,0,0,0
4922,2024-04,2024,4,Figment,Clementi,West,Single,Monthly,1.31797,103.77009,0.654,6,0.857,66.61,0.896,1370.0,0,0,0,0,0,0
4923,2024-04,2024,4,Cantonment,Jurong East,West,Single,Monthly,1.33176,103.73596,3.707,4,0.571,58.38,0.964,960.0,0,0,0,0,0,0
4924,2024-04,2024,4,Lyf,Tampines,East,Deluxe,12-Month,1.35166,103.94313,0.256,6,0.857,56.68,0.309,2560.0,0,0,0,0,0,0
4925,2024-04,2024,4,Cantonment,Outram,Central,Suite,12-Month,1.28121,103.84371,0.445,2,0.286,81.63,0.501,2320.0,1,0,0,0,0,0
4926,2024-04,2024,4,Bonztel,Clementi,West,Single,12-Month,1.3139,103.76234,0.32,3,0.429,66.72,0.8,1240.0,0,0,0,0,0,0
4927,2024-04,2024,4,Hmlet,Woodlands,North,Suite,Monthly,1.43979,103.78462,0.346,5,0.714,46.88,0.607,2480.0,0,0,0,0,0,0
4928,2024-04,2024,4,Cantonment,Punggol,North-East,Studio,12-Month,1.40177,103.90872,0.735,4,0.571,38.24,0.641,1880.0,0,0,0,0,0,0
4929,2024-04,2024,4,Figment,Yishun,North,Suite,Monthly,1.42804,103.8352,0.109,3,0.429,40.72,0.261,2530.0,1,0,0,0,0,0
4930,2024-04,2024,4,Hmlet,Rochor,Central,Twin-Share,12-Month,1.29859,103.85628,0.525,5,0.714,84.41,0.988,1080.0,0,0,0,0,0,0
4931,2024-04,2024,4,Hmlet,Paya Lebar,East,Twin-Share,Monthly,1.31221,103.89549,0.67,5,0.714,69.45,0.929,1050.0,0,0,0,0,0,0
4932,2024-04,2024,4,Bonztel,Toa Payoh,Central,Deluxe,6-Month,1.33471,103.85021,0.069,6,0.857,74.8,0.555,3150.0,0,0,0,0,0,0
4933,2024-04,2024,4,Cantonment,Sengkang,North-East,Master,3-Month,1.3881,103.89724,1.862,3,0.429,51.15,0.911,1560.0,0,0,0,0,0,0
4934,2024-04,2024,4,The Assembly Place,Outram,Central,Studio,12-Month,1.27936,103.83518,0.558,5,0.714,71.0,0.704,2180.0,1,0,0,0,0,0
4935,2024-04,2024,4,Bonztel,Bishan,Central,Suite,6-Month,1.35163,103.85393,1.991,4,0.571,62.85,0.676,2260.0,1,0,0,0,0,0
4936,2024-04,2024,4,Bonztel,Tampines,East,Twin-Share,Monthly,1.35094,103.9421,0.396,7,1.0,65.73,0.892,1060.0,0,0,0,0,0,0
4937,2024-04,2024,4,The Assembly Place,Ang Mo Kio,North-East,Master,6-Month,1.3682,103.8447,0.567,4,0.571,50.58,0.789,1660.0,0,0,0,0,0,0
4938,2024-04,2024,4,Lyf,Ang Mo Kio,North-East,Studio,12-Month,1.36702,103.84832,0.346,3,0.429,58.42,0.549,1800.0,1,0,0,0,0,0
4939,2024-04,2024,4,Coliwoo,Punggol,North-East,Single,Monthly,1.40503,103.90286,0.121,4,0.571,55.01,0.697,1400.0,0,0,0,0,0,0
4940,2024-04,2024,4,Hmlet,Woodlands,North,Master,12-Month,1.43727,103.7858,0.09,3,0.429,45.95,0.656,1660.0,0,0,0,0,0,0
4941,2024-04,2024,4,Hmlet,Paya Lebar,East,Twin-Share,Monthly,1.32006,103.89211,0.121,4,0.571,58.81,0.774,1130.0,0,0,0,0,0,0
4942,2024-04,2024,4,Lyf,Novena,Central,Master,12-Month,1.31704,103.8437,0.331,5,0.714,81.35,0.977,1980.0,0,0,0,0,0,0
4943,2024-04,2024,4,Lyf,Rochor,Central,Twin-Share,6-Month,1.30514,103.85587,0.052,5,0.714,86.9,0.956,1270.0,0,0,0,0,0,0
4944,2024-04,2024,4,The Assembly Place,Serangoon,North-East,Master,6-Month,1.35776,103.87082,0.154,5,0.714,66.87,0.745,1770.0,0,0,0,0,0,0
4945,2024-04,2024,4,Bonztel,Serangoon,North-East,Deluxe,6-Month,1.3552,103.86689,0.522,2,0.286,66.42,0.344,2560.0,1,0,0,0,0,0
4946,2024-04,2024,4,Lyf,Buona Vista,West,Suite,12-Month,1.30204,103.78697,0.665,2,0.286,66.31,0.725,2020.0,0,0,0,0,0,0
4947,2024-04,2024,4,Hmlet,Rochor,Central,Twin-Share,6-Month,1.31134,103.8559,0.728,4,0.571,90.04,1.0,1200.0,0,0,0,0,0,0
4948,2024-04,2024,4,Cove,Paya Lebar,East,Deluxe,12-Month,1.31713,103.88989,0.289,3,0.429,65.25,0.597,2550.0,1,0,0,0,0,0
4949,2024-04,2024,4,Bonztel,Queenstown,Central,Deluxe,Monthly,1.28966,103.78463,0.531,7,1.0,72.59,0.37,3460.0,1,0,0,0,0,0
4950,2024-04,2024,4,Figment,Queenstown,Central,Suite,12-Month,1.29452,103.77919,0.769,7,1.0,77.31,0.336,2460.0,1,0,0,0,0,0
4951,2024-04,2024,4,Bonztel,Bishan,Central,Studio,6-Month,1.34622,103.84918,1.353,6,0.857,58.23,0.333,2230.0,1,0,0,0,0,0
4952,2024-04,2024,4,Lyf,Bishan,Central,Master,6-Month,1.34602,103.84908,1.333,7,1.0,62.07,0.971,1840.0,0,0,0,0,0,0
4953,2024-04,2024,4,Bonztel,Yishun,North,Suite,12-Month,1.43402,103.83424,0.573,7,1.0,47.6,0.355,2190.0,0,0,0,0,0,0
4954,2024-04,2024,4,The Assembly Place,Buona Vista,West,Studio,3-Month,1.30737,103.79011,0.036,4,0.571,59.69,0.721,2000.0,0,0,0,0,0,0
4955,2024-04,2024,4,Coliwoo,Geylang,Central,Studio,12-Month,1.31326,103.89052,0.565,6,0.857,75.7,0.693,1860.0,0,0,0,0,0,0
4956,2024-04,2024,4,Bonztel,Punggol,North-East,Studio,3-Month,1.40392,103.90772,0.581,4,0.571,48.91,0.924,1880.0,0,0,0,0,0,0
4957,2024-04,2024,4,Figment,Rochor,Central,Single,6-Month,1.3021,103.85734,0.326,2,0.286,86.94,0.994,1460.0,0,0,0,0,0,0
4958,2024-04,2024,4,Hmlet,Rochor,Central,Twin-Share,6-Month,1.3073,103.85993,0.499,5,0.714,91.81,0.947,1220.0,0,0,0,0,0,0
4959,2024-04,2024,4,Bonztel,Bishan,Central,Master,3-Month,1.35298,103.84593,1.922,5,0.714,56.5,0.937,1710.0,0,0,0,0,0,0
4960,2024-04,2024,4,Cove,Rochor,Central,Suite,12-Month,1.30433,103.86057,0.488,7,1.0,91.82,0.789,2600.0,0,0,0,0,0,0
4961,2024-04,2024,4,Lyf,Tampines,East,Master,12-Month,1.35436,103.94336,0.237,4,0.571,61.27,0.544,1840.0,0,0,0,0,0,0
4962,2024-04,2024,4,Figment,Bishan,Central,Studio,Monthly,1.35316,103.85348,1.913,2,0.286,63.93,0.766,2190.0,0,0,0,0,0,0
4963,2024-04,2024,4,Coliwoo,Buona Vista,West,Single,3-Month,1.30809,103.79107,0.166,2,0.286,65.9,0.893,1260.0,0,0,0,0,0,0
4964,2024-04,2024,4,Bonztel,Ang Mo Kio,North-East,Studio,Monthly,1.36843,103.84779,0.251,7,1.0,59.94,0.822,2350.0,0,0,0,0,0,0
4965,2024-04,2024,4,Coliwoo,Queenstown,Central,Single,6-Month,1.29507,103.78252,0.409,2,0.286,82.7,0.775,1430.0,0,0,0,0,0,0
4966,2024-04,2024,4,The Assembly Place,Ang Mo Kio,North-East,Single,12-Month,1.37079,103.84445,0.57,4,0.571,52.35,0.756,1180.0,0,0,0,0,0,0
4967,2024-04,2024,4,Bonztel,Tampines,East,Deluxe,Monthly,1.35066,103.94674,0.325,4,0.571,56.1,0.316,2740.0,1,0,0,0,0,0
4968,2024-04,2024,4,Cove,Ang Mo Kio,North-East,Suite,3-Month,1.37472,103.85177,0.593,6,0.857,53.51,0.329,2300.0,1,0,0,0,0,0
4969,2024-04,2024,4,The Assembly Place,Jurong East,West,Single,12-Month,1.33037,103.74288,2.973,6,0.857,52.89,1.0,950.0,0,0,0,0,0,0
4970,2024-04,2024,4,Lyf,Sengkang,North-East,Studio,12-Month,1.39165,103.90142,1.379,5,0.714,54.18,0.71,2010.0,0,0,0,0,0,0
4971,2024-04,2024,4,Lyf,Paya Lebar,East,Suite,12-Month,1.32062,103.89235,0.188,2,0.286,75.28,0.681,2020.0,1,0,0,0,0,0
4972,2024-04,2024,4,Coliwoo,Sengkang,North-East,Studio,3-Month,1.39136,103.89297,1.761,7,1.0,52.59,0.789,1950.0,0,0,0,0,0,0
4973,2024-04,2024,4,Cove,Tampines,East,Twin-Share,12-Month,1.35345,103.94436,0.087,4,0.571,63.65,1.0,920.0,0,0,0,0,0,0
4974,2024-04,2024,4,Hmlet,Punggol,North-East,Suite,12-Month,1.40292,103.89976,0.328,5,0.714,44.33,0.709,2340.0,1,0,0,0,0,0
4975,2024-04,2024,4,Cove,Toa Payoh,Central,Studio,12-Month,1.33497,103.85569,0.607,7,1.0,68.83,0.775,2170.0,1,0,0,0,0,0
4976,2024-04,2024,4,Bonztel,Sengkang,North-East,Deluxe,Monthly,1.39061,103.89814,1.566,2,0.286,57.92,0.315,2630.0,1,0,0,0,0,0
4977,2024-04,2024,4,Hmlet,Novena,Central,Studio,3-Month,1.31762,103.84522,0.297,4,0.571,77.64,0.538,2480.0,0,0,0,0,0,0
4978,2024-04,2024,4,Coliwoo,Paya Lebar,East,Deluxe,6-Month,1.3202,103.89185,0.125,3,0.429,65.04,0.452,2770.0,1,0,0,0,0,0
